Alloy formula;Alloy class;Cu;Al;Ag;B;Be;Ca;Co;Ce;Cr;Fe;Hf;La;Mg;Mn;Mo;Nb;Nd;Ni;P;Pb;Pr;Si;Sn;Ti;V;Zn;Zr;Tss (K);tss (h);CR reduction (%);Aging;Tag (K);tag (h);Secondary thermo-mechanical process;Hardness (HV);Yield strength (MPa);Ultimate tensile strength (MPa);Electrical conductivity (%IACS)
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;723;1;N;227;;;38
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;723;2;N;229;;;42
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;723;3;N;228;;;45
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;723;4;N;220;;;46
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;773;0.167;N;218;;;37
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;773;0.5;N;223;;;41
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;773;1.5;N;202;;;45
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;773;2;N;200;;;47
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;773;2.5;N;188;;;48
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;773;3;N;170;;;49
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;50;Y;648;8;Y;209;;706;48
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;723;1;N;175;;;26
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;723;1;N;196;;;32
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;723;1;N;220;;;36
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;723;1;N;226;;;41
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;723;1;N;209;;;43
Cu-2Ni-0.5Si-0.15Cr-0.15Zr;Cu-Ni-Si alloys;97.06;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;1.88;0;0;0;0.6;0;0;0;0;0.25;1233;1;60;Y;723;1;N;164;;;44
Cu-4Ni-1Si;Cu-Ni-Si alloys;95.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0.95;0;0;0;0;0;1273;4;0;Y;723;5;Y;;440;560;46
Cu-4Ni-1Si-0.02P;Cu-Ni-Si alloys;95.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.02;0;0;0.95;0;0;0;0;0;1273;4;0;Y;723;5;Y;;631;740;36
Cu-4Ni-1Si-0.02P;Cu-Ni-Si alloys;95.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.02;0;0;0.95;0;0;0;0;0;1173;0.083;0;Y;723;5;N;;620;740;36
Cu-4Ni-1Si-0.02P;Cu-Ni-Si alloys;95.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.02;0;0;0.95;0;0;0;0;0;1273;4;5;Y;723;5;N;;650;770;36
Cu-4Ni-1Si-0.02P-0.02Cr;Cu-Ni-Si alloys;95.01;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;4;0.02;0;0;0.95;0;0;0;0;0;1273;4;5;Y;723;5;N;;660;781;35
Cu-4Ni-1Si-0.02P-0.02Cr;Cu-Ni-Si alloys;95.01;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;4;0.02;0;0;0.95;0;0;0;0;0;1273;4;5;Y;723;5;Y;;680;821;35
Cu-4Ni-1Si-0.02P-0.02Cr;Cu-Ni-Si alloys;95.01;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;4;0.02;0;0;0.95;0;0;0;0;0;1273;4;5;Y;723;5;Y;;700;832;35
Cu-1.9Ni-1Si-1Co-0.2Zr;Cu-Ni-Si alloys;95.84;0;0;0;0;0;1.02;0;0;0;0;0;0;0;0;0;0;1.9;0;0;0;1.04;0;0;0;0;0.2;1223;0.5;0;N;;;N;;328;440;39
Cu-1.9Ni-1Si-1Co-0.2Zr;Cu-Ni-Si alloys;95.84;0;0;0;0;0;1.02;0;0;0;0;0;0;0;0;0;0;1.9;0;0;0;1.04;0;0;0;0;0.2;1223;0.5;0;Y;773;3;N;;565;645;45
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;N;;;N;;109;;21
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;673;0.25;N;;173;;28
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;673;0.5;N;;180;;30
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;673;1;N;;188;;30
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;673;2;N;;183;;31
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;673;4;N;;189;;33
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;673;6;N;;185;;33
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;723;0.25;N;;185;;31
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;723;0.5;N;;200;;30
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;723;1;N;;199;;31
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;723;2;N;;205;;31
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;723;4;N;;209;;33
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;723;6;N;;214;;33
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;773;0.25;N;;210;;27
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;773;0.5;N;;219;;28
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;773;1;N;;222;;30
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;773;2;N;;224;;31
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;773;4;N;;226;;32
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;0;Y;773;6;N;;223;;33
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;40;N;;;N;;166;384;21
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;40;Y;723;0.25;N;;217;444;31
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;40;Y;723;0.5;N;;221;508;33
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;40;Y;723;1;N;;224;558;34
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;40;Y;723;2;N;;230;550;35
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;40;Y;723;4;N;;237;537;38
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;40;Y;723;6;N;;218;544;37
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1173;1;40;N;;;Y;;;711;46
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1173;1;40;Y;693;0.25;Y;;;740;48
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1173;1;40;Y;693;0.5;Y;;;806;49
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1173;1;40;Y;693;1;Y;;;774;50
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1173;1;40;Y;693;2;Y;;;725;51
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1173;1;40;Y;693;4;Y;;;704;51
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1173;1;40;Y;693;6;Y;;;690;53
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;60;N;;;N;;169;;22
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;60;Y;723;0.25;N;;219;;32
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;60;Y;723;0.5;N;;222;;33
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;60;Y;723;1;N;;230;;36
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;60;Y;723;2;N;;238;;37
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;60;Y;723;4;N;;230;;39
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;60;Y;723;6;N;;226;;39
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;80;N;;;N;;173;;21
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;80;Y;723;0.25;N;;223;;23
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;80;Y;723;0.5;N;;226;;35
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;80;Y;723;1;N;;240;;38
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;80;Y;723;2;N;;223;;40
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;80;Y;723;4;N;;216;;40
Cu-1.91Ni-0.47Si-0.035P;Cu-Ni-Si alloys;97.585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;0.035;0;0;0.47;0;0;0;0;0;1223;1;80;Y;723;6;N;;210;;42
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;N;;;N;57;;;18
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;0.5;N;93;;;24
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;1;N;107;;;27
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;2;N;120;;;30
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;4;N;135;;;32
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;8;N;143;;;34
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;16;N;141;;;35
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;723;0.5;N;126;;;29
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;723;1;N;143;;;31
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;723;2;N;165;;;34
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;723;4;N;181;;;37
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;723;8;N;206;;;41
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;723;16;N;212;;;44
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;773;0.5;N;157;;;33
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;773;1;N;191;;;36
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;773;2;N;204;;;40
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;773;4;N;210;;;43
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;773;8;N;199;;;45
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;773;16;N;186;;;47
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;823;0.5;N;207;;;38
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;823;1;N;200;;;39
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;823;2;N;189;;;42
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;823;4;N;173;;;42
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;823;8;N;159;;;44
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;823;16;N;142;;;46
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;873;0.5;N;191;;;38
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;873;1;N;176;;;39
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;873;2;N;153;;;39
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;873;4;N;132;;;40
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;873;8;N;120;;;41
Cu-2.8Ni-0.6Si;Cu-Ni-Si alloys;96.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;873;16;N;113;;;43
Cu-1.4Ni-1.2Co-0.6Si;Cu-Ni-Si alloys;96.8;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;N;;;N;77;;;14
Cu-1.4Ni-1.2Co-0.6Si;Cu-Ni-Si alloys;96.8;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;0.5;N;185;;;28
Cu-1.4Ni-1.2Co-0.6Si;Cu-Ni-Si alloys;96.8;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;1;N;187;;;31
Cu-1.4Ni-1.2Co-0.6Si;Cu-Ni-Si alloys;96.8;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;2;N;196;;;34
Cu-1.4Ni-1.2Co-0.6Si;Cu-Ni-Si alloys;96.8;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;4;N;214;;;40
Cu-1.4Ni-1.2Co-0.6Si;Cu-Ni-Si alloys;96.8;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;8;N;231;;;43
Cu-1.4Ni-1.2Co-0.6Si;Cu-Ni-Si alloys;96.8;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;673;16;N;220;;;47
Cu-1.4Ni-1.2Co-0.6Si;Cu-Ni-Si alloys;96.8;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;723;0.5;N;200;;;36
Cu-1.4Ni-1.2Co-0.6Si;Cu-Ni-Si alloys;96.8;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;723;1;N;208;;;45
Cu-1.4Ni-1.2Co-0.6Si;Cu-Ni-Si alloys;96.8;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0.6;0;0;0;0;0;1173;1.5;0;Y;723;2;N;210;;;47
